0.4384407,0.6491866,-0.6215518
0.4398046,0.6490369,-0.620744
0.441468,0.6490939,-0.6195024
0.4430756,0.6493758,-0.6180575
0.4448632,0.6496861,-0.6164452
0.4468983,0.6496935,-0.6149635
0.4489115,0.6499329,-0.613242
0.4512397,0.6500938,-0.6113598
0.4539416,0.6504959,-0.608927
0.456972,0.6510484,-0.6060632
0.4600098,0.6516676,-0.6030924
0.4632941,0.6519528,-0.6002634
0.4667865,0.6521446,-0.5973424
0.4703542,0.6522145,-0.5944605
0.4740801,0.6520759,-0.5916461
0.4774308,0.6512368,-0.5898733
0.4807423,0.6499885,-0.5885591
0.483664,0.6477488,-0.5886346
0.486392,0.6449757,-0.5894313
0.4890745,0.6407735,-0.5917901
0.4918749,0.6367676,-0.5937896
0.4948634,0.6324284,-0.5959401
0.4975263,0.6287866,-0.5975743
0.5003927,0.6251222,-0.5990238
0.5035931,0.62177,-0.59983
0.5069114,0.6186156,-0.6002964
0.5102634,0.6159825,-0.600164
0.5139207,0.6136854,-0.5993961
0.5176525,0.6112404,-0.5986827
0.5215492,0.6090053,-0.5975776
0.5253694,0.6067095,-0.5965657
0.5293322,0.6043035,-0.5955039
0.5332307,0.6016517,-0.5947103
0.5371023,0.5989099,-0.5939932
0.5411582,0.5957358,-0.5935037
0.5449939,0.5921848,-0.5935476
0.5482506,0.5887488,-0.5939665
0.5513183,0.5851099,-0.5947223
0.5544201,0.5816302,-0.5952518
0.5570825,0.5785922,-0.5957265
0.5599809,0.5753162,-0.5961818
0.5629159,0.5720572,-0.5965537
0.5654518,0.5686042,-0.5974559
0.56802,0.5655092,-0.5979571
0.5705733,0.5621616,-0.5986823
0.5732377,0.5594066,-0.5987176
0.5760608,0.5568316,-0.5984084
0.5790436,0.5541839,-0.5979872
0.5823401,0.5518684,-0.5969265
0.5860861,0.5490128,-0.5958927
0.5895768,0.5461114,-0.5951148
0.5927688,0.5424991,-0.5952477
0.5957796,0.5384278,-0.595938
0.5986345,0.5341924,-0.5968881
0.6010693,0.530515,-0.5977203
0.6035789,0.5266495,-0.598609
0.6055107,0.523042,-0.59982
0.6072339,0.5184268,-0.6020802
0.6088852,0.5135037,-0.6046262
0.6112746,0.5087051,-0.6062693
0.6145976,0.5048963,-0.6060937
0.6181446,0.5022905,-0.6046499
0.6218823,0.5013758,-0.6015686
0.6257075,0.5004138,-0.5983947
0.6295505,0.4996049,-0.5950305
0.6330597,0.4991093,-0.5917138
0.6361351,0.4983961,-0.5890107
0.6387977,0.4975584,-0.5868332
