2.645628298,3.421855926,2.687257575
2.654763827,3.404683404,2.659086556
2.649108648,3.409079308,2.628235374
2.64787513,3.441278006,2.630925795
2.633506095,3.477230527,2.657487374
2.638799993,3.436317945,2.657180114
2.619431829,3.421650462,2.631230962
2.607550624,3.429659364,2.594728514
2.617357197,3.398337521,2.600367292
2.641611072,3.400954094,2.568867648
2.622476077,3.386985627,2.59203079
2.622423775,3.412872696,2.589760158
2.618334959,3.397934671,2.581094212
2.61462653,3.412062363,2.596688016
2.583153827,3.405450987,2.590710637
2.597034581,3.399343124,2.595516281
2.630856335,3.383850383,2.601675189
2.627699525,3.379981898,2.613878959
2.634410299,3.39068031,2.644909611
2.620280088,3.378562681,2.638995386
2.606230618,3.370208328,2.649614862
2.636542331,3.383914498,2.64051832
2.619099295,3.361221066,2.671192157
2.595944967,3.369840907,2.70315585
2.593525475,3.364442507,2.690303544
2.613294862,3.365416589,2.724382979
2.62097616,3.371325934,2.720581712
2.624952959,3.35534705,2.698640656
2.605374183,3.355322541,2.679500149
2.608149915,3.364535643,2.695003698
2.589647426,3.35379967,2.703802001
2.602976015,3.359994532,2.704987697
2.601160664,3.323764984,2.70270079
2.595118273,3.320582683,2.706369618
2.615505288,3.321412269,2.701200072
2.617963422,3.329068229,2.70673742
2.633683312,3.346220968,2.715054554
2.632517379,3.354397127,2.71364027
2.613517448,3.353719462,2.705626185
2.610355664,3.345977622,2.694383586
2.612674532,3.360973379,2.699030575
2.626033684,3.359597027,2.717286061
2.624456442,3.361542689,2.704622585
2.620390565,3.374115249,2.72079727
2.628767064,3.371007922,2.717568309
2.625836119,3.402833596,2.733072319
2.616908373,3.390828824,2.744489506
2.616001778,3.382604759,2.739295493
2.64730488,3.38320338,2.734603116
2.62129663,3.371583342,2.740982307
2.607199136,3.35422655,0.144381182
2.580777727,3.310263844,2.70425531
2.531067207,3.268880771,2.692875166
2.498295581,3.24716149,2.661854049
2.47953197,3.246562061,2.665483696
2.467463053,3.242620967,2.662602824
2.483792642,3.261553078,2.66102318
2.49067411,3.277316672,2.671968739
2.507176845,3.283893096,2.663116287
2.533635929,3.307843722,2.668821165
2.541733978,3.326900896,2.686011784
2.547598379,3.347084313,2.690602781
2.5674155,3.366640016,2.694792433
2.56583577,3.380789163,2.694688903
2.558376825,3.392974111,2.701697464
2.553686591,3.393935608,2.713465459
2.564610789,3.402857106,2.719011388
2.567783685,3.402745811,2.72501924
2.564667454,3.399937025,2.717382342
2.573545141,3.40140901,2.706681954
2.566014212,3.41027064,2.699561098
2.564165356,3.410351721,2.712193153
2.56450855,3.412515729,2.708640812
2.56533957,3.401266376,2.715259466
2.56035729,3.408276442,2.713353709
2.566638241,3.402843177,2.712049966
2.562711868,3.387440327,2.717574566
2.545845291,3.397775699,2.71569826
2.543004662,3.413829383,2.7089785
2.537494479,3.416279017,2.717946413
2.540245715,3.411164078,2.708821776
2.535178643,3.40369248,2.695908295
2.508464191,3.406743526,2.694703685
2.503779481,3.40816203,2.692955326
2.499359049,3.393727857,2.68539723
2.504945927,3.39655483,2.681671994
2.518548166,3.392942518,2.679089276
2.521909484,3.39105583,2.670695287
2.507662194,3.394863315,2.653828331
2.507785634,3.396019999,2.662173394
2.492991344,3.384906397,2.66635329
2.487544595,3.394471288,2.667031007
2.497928922,3.393586503,2.651440982
2.492161224,3.386719576,2.658994564
2.483634916,3.387287471,2.665422537
2.479028864,3.379131161,2.675871261
2.446576765,3.365485407,2.672836675
2.460251012,3.366131848,2.671835569
2.465811893,3.37213869,2.675652722
2.476587705,3.36824599,2.672519697
2.475648051,3.370075641,2.681617835
2.478360335,3.366298512,2.683600209
2.484199594,3.356434857,2.690842469
2.479345996,3.350828763,2.694679596
2.480385555,3.354239203,2.685663724
2.48049136,3.354945338,2.689665656
2.492526627,3.352035677,2.689833383
2.484702203,3.346018335,2.697801534
2.51128498,3.346027673,2.683184721
2.526428862,3.335277967,2.664136472
2.53366925,3.330924454,2.668460866
2.551935014,3.32734337,2.65943251
2.543178617,3.321877959,2.67339047
2.555556463,3.343202344,2.684443935
2.555040783,3.338428731,2.685754353
2.585324092,3.33726146,2.680757424
2.609025101,3.330960395,2.692622813
2.574288164,3.31881755,2.678242225
2.613117639,3.333841162,2.682213162
2.603362321,3.336443419,2.677894251
2.582823462,3.34027818,2.681538826
2.57942302,3.334933236,2.669913189
2.622542585,3.333543486,2.670337162
2.644205521,3.317140284,2.688499726
2.649740254,3.30067554,2.691708732
2.655651482,3.304442998,2.67655007
2.654774182,3.322429896,2.702812195
2.696326772,3.337622429,2.674463894
2.679005496,3.330614124,2.699534829
2.669075101,3.337325139,2.696777442
2.669755764,3.335354993,2.665876966
2.66640714,3.342108893,2.658339727
2.652371278,3.345925082,2.663532672
2.510452907,3.351618728,2.628338498
2.469985095,3.346353308,2.639212417
2.45626415,3.35349438,2.626384608
2.456909494,3.358527605,2.591931494
2.447732461,3.345296602,2.593327045
2.406998344,3.366651064,2.604159959
2.380042416,3.363213002,2.606650289
2.352088267,3.357654534,2.564991212
2.339922673,3.353164863,2.556621313
2.324366733,3.353246987,2.597592002
2.341951867,3.350807988,2.620193271
2.311824422,3.321737754,2.59807802
2.301392289,3.32128022,2.581992902
2.31522363,3.344353003,2.581325185
NaN,3.339274074,2.613577968
NaN,3.34021076,2.638184626
NaN,3.329003128,2.628058266
NaN,3.322019033,2.608237473
